REGION,TECHNOLOGY,YEAR,VALUE
GLOBAL,PWROCGESPXX00,2029,0.0
GLOBAL,PWROCGESPXX00,2030,0.0
GLOBAL,PWROCGESPXX00,2031,0.0
GLOBAL,PWROCGESPXX00,2032,0.0
GLOBAL,PWROCGESPXX00,2033,0.0
GLOBAL,PWROCGESPXX00,2034,0.0
GLOBAL,PWROCGESPXX00,2035,0.0
GLOBAL,PWROCGESPXX00,2036,0.0
GLOBAL,PWROCGESPXX00,2037,0.0
GLOBAL,PWROCGESPXX00,2038,0.0
GLOBAL,PWROCGESPXX00,2039,0.0
GLOBAL,PWROCGESPXX00,2040,0.0
GLOBAL,PWROCGESPXX00,2041,0.0
GLOBAL,PWROCGESPXX00,2042,0.0
GLOBAL,PWROCGESPXX00,2043,0.0
GLOBAL,PWROCGESPXX00,2044,0.0
GLOBAL,PWROCGESPXX00,2045,0.0
GLOBAL,PWROCGESPXX00,2046,0.0
GLOBAL,PWROCGESPXX00,2047,0.0
GLOBAL,PWROCGESPXX00,2048,0.0
GLOBAL,PWROCGESPXX00,2049,0.0
GLOBAL,PWROCGESPXX00,2050,0.0
GLOBAL,PWRCCGNLDXX00,2021,0.0
GLOBAL,PWRCCGNLDXX00,2022,0.0
GLOBAL,PWRCCGNLDXX00,2023,0.0
GLOBAL,PWRCCGNLDXX00,2024,0.0
GLOBAL,PWRCCGNLDXX00,2025,0.0
GLOBAL,PWRCCGNLDXX00,2026,0.0
GLOBAL,PWRCCGNLDXX00,2027,0.0
GLOBAL,PWRCCGNLDXX00,2028,0.0
GLOBAL,PWRCCGNLDXX00,2029,0.0
GLOBAL,PWRCCGNLDXX00,2030,0.0
GLOBAL,PWRCCGNLDXX00,2031,0.0
GLOBAL,PWRCCGNLDXX00,2032,0.0
GLOBAL,PWRCCGNLDXX00,2033,0.0
GLOBAL,PWRCCGNLDXX00,2034,0.0
GLOBAL,PWRCCGNLDXX00,2035,0.0
GLOBAL,PWRCCGNLDXX00,2036,0.0
GLOBAL,PWRCCGNLDXX00,2037,0.0
GLOBAL,PWRCCGNLDXX00,2038,0.0
GLOBAL,PWRCCGNLDXX00,2039,0.0
GLOBAL,PWRCCGNLDXX00,2040,0.0
GLOBAL,PWRCCGNLDXX00,2041,0.0
GLOBAL,PWRCCGNLDXX00,2042,0.0
GLOBAL,PWRCCGNLDXX00,2043,0.0
GLOBAL,PWRCCGNLDXX00,2044,0.0
GLOBAL,PWRCCGNLDXX00,2045,0.0
GLOBAL,PWRCCGNLDXX00,2046,0.0
GLOBAL,PWRCCGNLDXX00,2047,0.0
GLOBAL,PWRCCGNLDXX00,2048,0.0
GLOBAL,PWRCCGNLDXX00,2049,0.0
GLOBAL,PWRCCGNLDXX00,2050,0.0
GLOBAL,PWRCCGCHEXX00,2021,0.0
GLOBAL,PWRCCGCHEXX00,2022,0.0
GLOBAL,PWRCCGCHEXX00,2023,0.0
GLOBAL,PWRCCGCHEXX00,2024,0.0
GLOBAL,PWRCCGCHEXX00,2025,0.0
GLOBAL,PWRCCGCHEXX00,2026,0.0
GLOBAL,PWRCCGCHEXX00,2027,0.0
GLOBAL,PWRCCGCHEXX00,2028,0.0
GLOBAL,PWRCCGCHEXX00,2029,0.0
GLOBAL,PWRCCGCHEXX00,2030,0.0
GLOBAL,PWRCCGCHEXX00,2031,0.0
GLOBAL,PWRCCGCHEXX00,2032,0.0
GLOBAL,PWRCCGCHEXX00,2033,0.0
GLOBAL,PWRCCGCHEXX00,2034,0.0
GLOBAL,PWRCCGCHEXX00,2035,0.0
GLOBAL,PWRCCGCHEXX00,2036,0.0
GLOBAL,PWRCCGCHEXX00,2037,0.0
GLOBAL,PWRCCGCHEXX00,2038,0.0
GLOBAL,PWRCCGCHEXX00,2039,0.0
GLOBAL,PWRCCGCHEXX00,2040,0.0
GLOBAL,PWRCCGCHEXX00,2041,0.0
GLOBAL,PWRCCGCHEXX00,2042,0.0
GLOBAL,PWRCCGCHEXX00,2043,0.0
GLOBAL,PWRCCGCHEXX00,2044,0.0
GLOBAL,PWRCCGCHEXX00,2045,0.0
GLOBAL,PWRCCGCHEXX00,2046,0.0
GLOBAL,PWRCCGCHEXX00,2047,0.0
GLOBAL,PWRCCGCHEXX00,2048,0.0
GLOBAL,PWRCCGCHEXX00,2049,0.0
GLOBAL,PWRCCGCHEXX00,2050,0.0
GLOBAL,PWRCCGITAXX00,2021,0.0
GLOBAL,PWRCCGITAXX00,2022,0.0
GLOBAL,PWRCCGITAXX00,2023,0.0
GLOBAL,PWRCCGITAXX00,2024,0.0
GLOBAL,PWRCCGITAXX00,2025,0.0
GLOBAL,PWRCCGITAXX00,2026,0.0
GLOBAL,PWRCCGITAXX00,2027,0.0
GLOBAL,PWRCCGITAXX00,2028,0.0
GLOBAL,PWRCCGITAXX00,2029,0.0
GLOBAL,PWRCCGITAXX00,2030,0.0
GLOBAL,PWRCCGITAXX00,2031,0.0
GLOBAL,PWRCCGITAXX00,2032,0.0
GLOBAL,PWRCCGITAXX00,2033,0.0
GLOBAL,PWRCCGITAXX00,2034,0.0
GLOBAL,PWRCCGITAXX00,2035,0.0
GLOBAL,PWRCCGITAXX00,2036,0.0
GLOBAL,PWRCCGITAXX00,2037,0.0
GLOBAL,PWRCCGITAXX00,2038,0.0
GLOBAL,PWRCCGITAXX00,2039,0.0
GLOBAL,PWRCCGITAXX00,2040,0.0
GLOBAL,PWRCCGITAXX00,2041,0.0
GLOBAL,PWRCCGITAXX00,2042,0.0
GLOBAL,PWRCCGITAXX00,2043,0.0
GLOBAL,PWRCCGITAXX00,2044,0.0
GLOBAL,PWRCCGITAXX00,2045,0.0
GLOBAL,PWRCCGITAXX00,2046,0.0
GLOBAL,PWRCCGITAXX00,2047,0.0
GLOBAL,PWRCCGITAXX00,2048,0.0
GLOBAL,PWRCCGITAXX00,2049,0.0
GLOBAL,PWRCCGITAXX00,2050,0.0
GLOBAL,PWRCCGAUTXX00,2021,0.0
GLOBAL,PWRCCGAUTXX00,2022,0.0
GLOBAL,PWRCCGAUTXX00,2023,0.0
GLOBAL,PWRCCGAUTXX00,2024,0.0
GLOBAL,PWRCCGAUTXX00,2025,0.0
GLOBAL,PWRCCGAUTXX00,2026,0.0
GLOBAL,PWRCCGAUTXX00,2027,0.0
GLOBAL,PWRCCGAUTXX00,2028,0.0
GLOBAL,PWRCCGAUTXX00,2029,0.0
GLOBAL,PWRCCGAUTXX00,2030,0.0
GLOBAL,PWRCCGAUTXX00,2031,0.0
GLOBAL,PWRCCGAUTXX00,2032,0.0
GLOBAL,PWRCCGAUTXX00,2033,0.0
GLOBAL,PWRCCGAUTXX00,2034,0.0
GLOBAL,PWRCCGAUTXX00,2035,0.0
