REGION,TECHNOLOGY,MODE_OF_OPERATION,YEAR,VALUE
GLOBAL,MINOILFRA,1,2034,13.497
GLOBAL,MINOILFRA,1,2035,13.497
GLOBAL,MINOILFRA,1,2036,13.497
GLOBAL,MINOILFRA,1,2037,13.497
GLOBAL,MINOILFRA,1,2038,13.497
GLOBAL,MINOILFRA,1,2039,13.497
GLOBAL,MINOILFRA,1,2040,13.497
GLOBAL,MINOILFRA,1,2041,13.497
GLOBAL,MINOILFRA,1,2042,13.497
GLOBAL,MINOILFRA,1,2043,13.497
GLOBAL,MINOILFRA,1,2044,13.497
GLOBAL,MINOILFRA,1,2045,13.497
GLOBAL,MINOILFRA,1,2046,13.497
GLOBAL,MINOILFRA,1,2047,13.497
GLOBAL,MINOILFRA,1,2048,13.497
GLOBAL,MINOILFRA,1,2049,13.497
GLOBAL,MINOILFRA,1,2050,13.497
GLOBAL,MINOILINT,1,2021,17.546
GLOBAL,MINOILINT,1,2022,17.546
GLOBAL,MINOILINT,1,2023,17.546
GLOBAL,MINOILINT,1,2024,17.546
GLOBAL,MINOILINT,1,2025,17.546
GLOBAL,MINOILINT,1,2026,17.546
GLOBAL,MINOILINT,1,2027,17.546
GLOBAL,MINOILINT,1,2028,17.546
GLOBAL,MINOILINT,1,2029,17.546
GLOBAL,MINOILINT,1,2030,17.546
GLOBAL,MINOILINT,1,2031,17.546
GLOBAL,MINOILINT,1,2032,17.546
GLOBAL,MINOILINT,1,2033,17.546
GLOBAL,MINOILINT,1,2034,17.546
GLOBAL,MINOILINT,1,2035,17.546
GLOBAL,MINOILINT,1,2036,17.546
GLOBAL,MINOILINT,1,2037,17.546
GLOBAL,MINOILINT,1,2038,17.546
GLOBAL,MINOILINT,1,2039,17.546
GLOBAL,MINOILINT,1,2040,17.546
GLOBAL,MINOILINT,1,2041,17.546
GLOBAL,MINOILINT,1,2042,17.546
GLOBAL,MINOILINT,1,2043,17.546
GLOBAL,MINOILINT,1,2044,17.546
GLOBAL,MINOILINT,1,2045,17.546
GLOBAL,MINOILINT,1,2046,17.546
GLOBAL,MINOILINT,1,2047,17.546
GLOBAL,MINOILINT,1,2048,17.546
GLOBAL,MINOILINT,1,2049,17.546
GLOBAL,MINOILINT,1,2050,17.546
GLOBAL,MINOILITA,1,2021,13.497
GLOBAL,MINOILITA,1,2022,13.497
GLOBAL,MINOILITA,1,2023,13.497
GLOBAL,MINOILITA,1,2024,13.497
GLOBAL,MINOILITA,1,2025,13.497
GLOBAL,MINOILITA,1,2026,13.497
GLOBAL,MINOILITA,1,2027,13.497
GLOBAL,MINOILITA,1,2028,13.497
GLOBAL,MINOILITA,1,2029,13.497
GLOBAL,MINOILITA,1,2030,13.497
GLOBAL,MINOILITA,1,2031,13.497
GLOBAL,MINOILITA,1,2032,13.497
GLOBAL,MINOILITA,1,2033,13.497
GLOBAL,MINOILITA,1,2034,13.497
GLOBAL,MINOILITA,1,2035,13.497
GLOBAL,MINOILITA,1,2036,13.497
GLOBAL,MINOILITA,1,2037,13.497
GLOBAL,MINOILITA,1,2038,13.497
GLOBAL,MINOILITA,1,2039,13.497
GLOBAL,MINOILITA,1,2040,13.497
GLOBAL,MINOILITA,1,2041,13.497
GLOBAL,MINOILITA,1,2042,13.497
GLOBAL,MINOILITA,1,2043,13.497
GLOBAL,MINOILITA,1,2044,13.497
GLOBAL,MINOILITA,1,2045,13.497
GLOBAL,MINOILITA,1,2046,13.497
GLOBAL,MINOILITA,1,2047,13.497
GLOBAL,MINOILITA,1,2048,13.497
GLOBAL,MINOILITA,1,2049,13.497
GLOBAL,MINOILITA,1,2050,13.497
GLOBAL,MINOILLUX,1,2021,13.497
GLOBAL,MINOILLUX,1,2022,13.497
GLOBAL,MINOILLUX,1,2023,13.497
GLOBAL,MINOILLUX,1,2024,13.497
GLOBAL,MINOILLUX,1,2025,13.497
GLOBAL,MINOILLUX,1,2026,13.497
GLOBAL,MINOILLUX,1,2027,13.497
GLOBAL,MINOILLUX,1,2028,13.497
GLOBAL,MINOILLUX,1,2029,13.497
GLOBAL,MINOILLUX,1,2030,13.497
GLOBAL,MINOILLUX,1,2031,13.497
GLOBAL,MINOILLUX,1,2032,13.497
GLOBAL,MINOILLUX,1,2033,13.497
GLOBAL,MINOILLUX,1,2034,13.497
GLOBAL,MINOILLUX,1,2035,13.497
GLOBAL,MINOILLUX,1,2036,13.497
GLOBAL,MINOILLUX,1,2037,13.497
GLOBAL,MINOILLUX,1,2038,13.497
GLOBAL,MINOILLUX,1,2039,13.497
GLOBAL,MINOILLUX,1,2040,13.497
GLOBAL,MINOILLUX,1,2041,13.497
GLOBAL,MINOILLUX,1,2042,13.497
GLOBAL,MINOILLUX,1,2043,13.497
GLOBAL,MINOILLUX,1,2044,13.497
GLOBAL,MINOILLUX,1,2045,13.497
GLOBAL,MINOILLUX,1,2046,13.497
GLOBAL,MINOILLUX,1,2047,13.497
GLOBAL,MINOILLUX,1,2048,13.497
GLOBAL,MINOILLUX,1,2049,13.497
GLOBAL,MINOILLUX,1,2050,13.497
GLOBAL,MINOILNLD,1,2021,13.497
GLOBAL,MINOILNLD,1,2022,13.497
GLOBAL,MINOILNLD,1,2023,13.497
GLOBAL,MINOILNLD,1,2024,13.497
GLOBAL,MINOILNLD,1,2025,13.497
GLOBAL,MINOILNLD,1,2026,13.497
GLOBAL,MINOILNLD,1,2027,13.497
GLOBAL,MINOILNLD,1,2028,13.497
GLOBAL,MINOILNLD,1,2029,13.497
GLOBAL,MINOILNLD,1,2030,13.497
GLOBAL,MINOILNLD,1,2031,13.497
GLOBAL,MINOILNLD,1,2032,13.497
GLOBAL,MINOILNLD,1,2033,13.497
GLOBAL,MINOILNLD,1,2034,13.497
GLOBAL,MINOILNLD,1,2035,13.497
GLOBAL,MINOILNLD,1,2036,13.497
GLOBAL,MINOILNLD,1,2037,13.497
GLOBAL,MINOILNLD,1,2038,13.497
GLOBAL,MINOILNLD,1,2039,13.497
GLOBAL,MINOILNLD,1,2040,13.497
GLOBAL,MINOILNLD,1,2041,13.497
GLOBAL,MINOILNLD,1,2042,13.497
GLOBAL,MINOILNLD,1,2043,13.497
GLOBAL,MINOILNLD,1,2044,13.497
GLOBAL,MINOILNLD,1,2045,13.497
GLOBAL,MINOILNLD,1,2046,13.497
GLOBAL,MINOILNLD,1,2047,13.497
GLOBAL,MINOILNLD,1,2048,13.497
GLOBAL,MINOILNLD,1,2049,13.497
GLOBAL,MINOILNLD,1,2050,13.497
GLOBAL,MINOILPRT,1,2021,13.497
GLOBAL,MINOILPRT,1,2022,13.497
GLOBAL,MINOILPRT,1,2023,13.497
GLOBAL,MINOILPRT,1,2024,13.497
GLOBAL,MINOILPRT,1,2025,13.497
GLOBAL,MINOILPRT,1,2026,13.497
GLOBAL,MINOILPRT,1,2027,13.497
GLOBAL,MINOILPRT,1,2028,13.497
GLOBAL,MINOILPRT,1,2029,13.497
GLOBAL,MINOILPRT,1,2030,13.497
GLOBAL,MINOILPRT,1,2031,13.497
GLOBAL,MINOILPRT,1,2032,13.497
GLOBAL,MINOILPRT,1,2033,13.497
GLOBAL,MINOILPRT,1,2034,13.497
GLOBAL,MINOILPRT,1,2035,13.497
GLOBAL,MINOILPRT,1,2036,13.497
GLOBAL,MINOILPRT,1,2037,13.497
GLOBAL,MINOILPRT,1,2038,13.497
GLOBAL,MINOILPRT,1,2039,13.497
GLOBAL,MINOILPRT,1,2040,13.497
GLOBAL,MINOILPRT,1,2041,13.497
GLOBAL,MINOILPRT,1,2042,13.497
GLOBAL,MINOILPRT,1,2043,13.497
GLOBAL,MINOILPRT,1,2044,13.497
GLOBAL,MINOILPRT,1,2045,13.497
GLOBAL,MINOILPRT,1,2046,13.497
GLOBAL,MINOILPRT,1,2047,13.497
GLOBAL,MINOILPRT,1,2048,13.497
GLOBAL,MINOILPRT,1,2049,13.497
GLOBAL,MINOILPRT,1,2050,13.497
GLOBAL,MINOTHAUT,1,2021,13.497
GLOBAL,MINOTHAUT,1,2022,13.497
GLOBAL,MINOTHAUT,1,2023,13.497
GLOBAL,MINOTHAUT,1,2024,13.497
GLOBAL,MINOTHAUT,1,2025,13.497
GLOBAL,MINOTHAUT,1,2026,13.497
GLOBAL,MINOTHAUT,1,2027,13.497
GLOBAL,MINOTHAUT,1,2028,13.497
GLOBAL,MINOTHAUT,1,2029,13.497
GLOBAL,MINOTHAUT,1,2030,13.497
GLOBAL,MINOTHAUT,1,2031,13.497
GLOBAL,MINOTHAUT,1,2032,13.497
GLOBAL,MINOTHAUT,1,2033,13.497
GLOBAL,MINOTHAUT,1,2034,13.497
GLOBAL,MINOTHAUT,1,2035,13.497
GLOBAL,MINOTHAUT,1,2036,13.497
GLOBAL,MINOTHAUT,1,2037,13.497
GLOBAL,MINOTHAUT,1,2038,13.497
GLOBAL,MINOTHAUT,1,2039,13.497
GLOBAL,MINOTHAUT,1,2040,13.497
GLOBAL,MINOTHAUT,1,2041,13.497
GLOBAL,MINOTHAUT,1,2042,13.497
GLOBAL,MINOTHAUT,1,2043,13.497
GLOBAL,MINOTHAUT,1,2044,13.497
GLOBAL,MINOTHAUT,1,2045,13.497
GLOBAL,MINOTHAUT,1,2046,13.497
GLOBAL,MINOTHAUT,1,2047,13.497
GLOBAL,MINOTHAUT,1,2048,13.497
GLOBAL,MINOTHAUT,1,2049,13.497
GLOBAL,MINOTHAUT,1,2050,13.497
GLOBAL,MINOTHBEL,1,2021,13.497
GLOBAL,MINOTHBEL,1,2022,13.497
GLOBAL,MINOTHBEL,1,2023,13.497
GLOBAL,MINOTHBEL,1,2024,13.497
GLOBAL,MINOTHBEL,1,2025,13.497
GLOBAL,MINOTHBEL,1,2026,13.497
GLOBAL,MINOTHBEL,1,2027,13.497
GLOBAL,MINOTHBEL,1,2028,13.497
GLOBAL,MINOTHBEL,1,2029,13.497
GLOBAL,MINOTHBEL,1,2030,13.497
GLOBAL,MINOTHBEL,1,2031,13.497
GLOBAL,MINOTHBEL,1,2032,13.497
GLOBAL,MINOTHBEL,1,2033,13.497
GLOBAL,MINOTHBEL,1,2034,13.497
GLOBAL,MINOTHBEL,1,2035,13.497
GLOBAL,MINOTHBEL,1,2036,13.497
GLOBAL,MINOTHBEL,1,2037,13.497
GLOBAL,MINOTHBEL,1,2038,13.497
GLOBAL,MINOTHBEL,1,2039,13.497
GLOBAL,MINOTHBEL,1,2040,13.497
GLOBAL,MINOTHBEL,1,2041,13.497
GLOBAL,MINOTHBEL,1,2042,13.497
GLOBAL,MINOTHBEL,1,2043,13.497
GLOBAL,MINOTHBEL,1,2044,13.497
GLOBAL,MINOTHBEL,1,2045,13.497
GLOBAL,MINOTHBEL,1,2046,13.497
GLOBAL,MINOTHBEL,1,2047,13.497
GLOBAL,MINOTHBEL,1,2048,13.497
GLOBAL,MINOTHBEL,1,2049,13.497
GLOBAL,MINOTHBEL,1,2050,13.497
GLOBAL,MINOTHCHE,1,2021,13.497
GLOBAL,MINOTHCHE,1,2022,13.497
GLOBAL,MINOTHCHE,1,2023,13.497
GLOBAL,MINOTHCHE,1,2024,13.497
GLOBAL,MINOTHCHE,1,2025,13.497
GLOBAL,MINOTHCHE,1,2026,13.497
GLOBAL,MINOTHCHE,1,2027,13.497
GLOBAL,MINOTHCHE,1,2028,13.497
GLOBAL,MINOTHCHE,1,2029,13.497
GLOBAL,MINOTHCHE,1,2030,13.497
GLOBAL,MINOTHCHE,1,2031,13.497
GLOBAL,MINOTHCHE,1,2032,13.497
GLOBAL,MINOTHCHE,1,2033,13.497
GLOBAL,MINOTHCHE,1,2034,13.497
GLOBAL,MINOTHCHE,1,2035,13.497
GLOBAL,MINOTHCHE,1,2036,13.497
GLOBAL,MINOTHCHE,1,2037,13.497
GLOBAL,MINOTHCHE,1,2038,13.497
GLOBAL,MINOTHCHE,1,2039,13.497
GLOBAL,MINOTHCHE,1,2040,13.497
GLOBAL,MINOTHCHE,1,2041,13.497
GLOBAL,MINOTHCHE,1,2042,13.497
GLOBAL,MINOTHCHE,1,2043,13.497
GLOBAL,MINOTHCHE,1,2044,13.497
GLOBAL,MINOTHCHE,1,2045,13.497
GLOBAL,MINOTHCHE,1,2046,13.497
GLOBAL,MINOTHCHE,1,2047,13.497
GLOBAL,MINOTHCHE,1,2048,13.497
GLOBAL,MINOTHCHE,1,2049,13.497
GLOBAL,MINOTHCHE,1,2050,13.497
GLOBAL,MINOTHDEU,1,2021,13.497
GLOBAL,MINOTHDEU,1,2022,13.497
GLOBAL,MINOTHDEU,1,2023,13.497
GLOBAL,MINOTHDEU,1,2024,13.497
GLOBAL,MINOTHDEU,1,2025,13.497
GLOBAL,MINOTHDEU,1,2026,13.497
GLOBAL,MINOTHDEU,1,2027,13.497
GLOBAL,MINOTHDEU,1,2028,13.497
GLOBAL,MINOTHDEU,1,2029,13.497
GLOBAL,MINOTHDEU,1,2030,13.497
GLOBAL,MINOTHDEU,1,2031,13.497
GLOBAL,MINOTHDEU,1,2032,13.497
GLOBAL,MINOTHDEU,1,2033,13.497
GLOBAL,MINOTHDEU,1,2034,13.497
GLOBAL,MINOTHDEU,1,2035,13.497
GLOBAL,MINOTHDEU,1,2036,13.497
GLOBAL,MINOTHDEU,1,2037,13.497
GLOBAL,MINOTHDEU,1,2038,13.497
GLOBAL,MINOTHDEU,1,2039,13.497
GLOBAL,MINOTHDEU,1,2040,13.497
GLOBAL,MINOTHDEU,1,2041,13.497
GLOBAL,MINOTHDEU,1,2042,13.497
GLOBAL,MINOTHDEU,1,2043,13.497
GLOBAL,MINOTHDEU,1,2044,13.497
GLOBAL,MINOTHDEU,1,2045,13.497
GLOBAL,MINOTHDEU,1,2046,13.497
GLOBAL,MINOTHDEU,1,2047,13.497
GLOBAL,MINOTHDEU,1,2048,13.497
GLOBAL,MINOTHDEU,1,2049,13.497
GLOBAL,MINOTHDEU,1,2050,13.497
GLOBAL,MINOTHESP,1,2021,13.497
GLOBAL,MINOTHESP,1,2022,13.497
GLOBAL,MINOTHESP,1,2023,13.497
GLOBAL,MINOTHESP,1,2024,13.497
GLOBAL,MINOTHESP,1,2025,13.497
GLOBAL,MINOTHESP,1,2026,13.497
GLOBAL,MINOTHESP,1,2027,13.497
GLOBAL,MINOTHESP,1,2028,13.497
GLOBAL,MINOTHESP,1,2029,13.497
GLOBAL,MINOTHESP,1,2030,13.497
GLOBAL,MINOTHESP,1,2031,13.497
GLOBAL,MINOTHESP,1,2032,13.497
GLOBAL,MINOTHESP,1,2033,13.497
GLOBAL,MINOTHESP,1,2034,13.497
GLOBAL,MINOTHESP,1,2035,13.497
GLOBAL,MINOTHESP,1,2036,13.497
GLOBAL,MINOTHESP,1,2037,13.497
GLOBAL,MINOTHESP,1,2038,13.497
GLOBAL,MINOTHESP,1,2039,13.497
GLOBAL,MINOTHESP,1,2040,13.497
GLOBAL,MINOTHESP,1,2041,13.497
GLOBAL,MINOTHESP,1,2042,13.497
GLOBAL,MINOTHESP,1,2043,13.497
GLOBAL,MINOTHESP,1,2044,13.497
GLOBAL,MINOTHESP,1,2045,13.497
GLOBAL,MINOTHESP,1,2046,13.497
GLOBAL,MINOTHESP,1,2047,13.497
GLOBAL,MINOTHESP,1,2048,13.497
GLOBAL,MINOTHESP,1,2049,13.497
GLOBAL,MINOTHESP,1,2050,13.497
GLOBAL,MINOTHFRA,1,2021,13.497
GLOBAL,MINOTHFRA,1,2022,13.497
GLOBAL,MINOTHFRA,1,2023,13.497
GLOBAL,MINOTHFRA,1,2024,13.497
GLOBAL,MINOTHFRA,1,2025,13.497
GLOBAL,MINOTHFRA,1,2026,13.497
GLOBAL,MINOTHFRA,1,2027,13.497
GLOBAL,MINOTHFRA,1,2028,13.497
GLOBAL,MINOTHFRA,1,2029,13.497
GLOBAL,MINOTHFRA,1,2030,13.497
GLOBAL,MINOTHFRA,1,2031,13.497
GLOBAL,MINOTHFRA,1,2032,13.497
GLOBAL,MINOTHFRA,1,2033,13.497
GLOBAL,MINOTHFRA,1,2034,13.497
GLOBAL,MINOTHFRA,1,2035,13.497
GLOBAL,MINOTHFRA,1,2036,13.497
GLOBAL,MINOTHFRA,1,2037,13.497
GLOBAL,MINOTHFRA,1,2038,13.497
GLOBAL,MINOTHFRA,1,2039,13.497
GLOBAL,MINOTHFRA,1,2040,13.497
GLOBAL,MINOTHFRA,1,2041,13.497
GLOBAL,MINOTHFRA,1,2042,13.497
GLOBAL,MINOTHFRA,1,2043,13.497
GLOBAL,MINOTHFRA,1,2044,13.497
GLOBAL,MINOTHFRA,1,2045,13.497
GLOBAL,MINOTHFRA,1,2046,13.497
GLOBAL,MINOTHFRA,1,2047,13.497
GLOBAL,MINOTHFRA,1,2048,13.497
GLOBAL,MINOTHFRA,1,2049,13.497
GLOBAL,MINOTHFRA,1,2050,13.497
GLOBAL,MINOTHINT,1,2021,17.546
GLOBAL,MINOTHINT,1,2022,17.546
GLOBAL,MINOTHINT,1,2023,17.546
GLOBAL,MINOTHINT,1,2024,17.546
GLOBAL,MINOTHINT,1,2025,17.546
GLOBAL,MINOTHINT,1,2026,17.546
GLOBAL,MINOTHINT,1,2027,17.546
GLOBAL,MINOTHINT,1,2028,17.546
GLOBAL,MINOTHINT,1,2029,17.546
GLOBAL,MINOTHINT,1,2030,17.546
GLOBAL,MINOTHINT,1,2031,17.546
GLOBAL,MINOTHINT,1,2032,17.546
GLOBAL,MINOTHINT,1,2033,17.546
GLOBAL,MINOTHINT,1,2034,17.546
GLOBAL,MINOTHINT,1,2035,17.546
GLOBAL,MINOTHINT,1,2036,17.546
GLOBAL,MINOTHINT,1,2037,17.546
GLOBAL,MINOTHINT,1,2038,17.546
GLOBAL,MINOTHINT,1,2039,17.546
GLOBAL,MINOTHINT,1,2040,17.546
GLOBAL,MINOTHINT,1,2041,17.546
GLOBAL,MINOTHINT,1,2042,17.546
GLOBAL,MINOTHINT,1,2043,17.546
GLOBAL,MINOTHINT,1,2044,17.546
GLOBAL,MINOTHINT,1,2045,17.546
GLOBAL,MINOTHINT,1,2046,17.546
GLOBAL,MINOTHINT,1,2047,17.546
GLOBAL,MINOTHINT,1,2048,17.546
GLOBAL,MINOTHINT,1,2049,17.546
GLOBAL,MINOTHINT,1,2050,17.546
GLOBAL,MINOTHITA,1,2021,13.497
GLOBAL,MINOTHITA,1,2022,13.497
GLOBAL,MINOTHITA,1,2023,13.497
GLOBAL,MINOTHITA,1,2024,13.497
GLOBAL,MINOTHITA,1,2025,13.497
GLOBAL,MINOTHITA,1,2026,13.497
GLOBAL,MINOTHITA,1,2027,13.497
GLOBAL,MINOTHITA,1,2028,13.497
GLOBAL,MINOTHITA,1,2029,13.497
GLOBAL,MINOTHITA,1,2030,13.497
GLOBAL,MINOTHITA,1,2031,13.497
GLOBAL,MINOTHITA,1,2032,13.497
GLOBAL,MINOTHITA,1,2033,13.497
GLOBAL,MINOTHITA,1,2034,13.497
GLOBAL,MINOTHITA,1,2035,13.497
GLOBAL,MINOTHITA,1,2036,13.497
GLOBAL,MINOTHITA,1,2037,13.497
GLOBAL,MINOTHITA,1,2038,13.497
GLOBAL,MINOTHITA,1,2039,13.497
GLOBAL,MINOTHITA,1,2040,13.497
GLOBAL,MINOTHITA,1,2041,13.497
GLOBAL,MINOTHITA,1,2042,13.497
GLOBAL,MINOTHITA,1,2043,13.497
GLOBAL,MINOTHITA,1,2044,13.497
GLOBAL,MINOTHITA,1,2045,13.497
GLOBAL,MINOTHITA,1,2046,13.497
GLOBAL,MINOTHITA,1,2047,13.497
GLOBAL,MINOTHITA,1,2048,13.497
GLOBAL,MINOTHITA,1,2049,13.497
GLOBAL,MINOTHITA,1,2050,13.497
GLOBAL,MINOTHLUX,1,2021,13.497
GLOBAL,MINOTHLUX,1,2022,13.497
GLOBAL,MINOTHLUX,1,2023,13.497
GLOBAL,MINOTHLUX,1,2024,13.497
GLOBAL,MINOTHLUX,1,2025,13.497
GLOBAL,MINOTHLUX,1,2026,13.497
GLOBAL,MINOTHLUX,1,2027,13.497
GLOBAL,MINOTHLUX,1,2028,13.497
GLOBAL,MINOTHLUX,1,2029,13.497
GLOBAL,MINOTHLUX,1,2030,13.497
GLOBAL,MINOTHLUX,1,2031,13.497
GLOBAL,MINOTHLUX,1,2032,13.497
GLOBAL,MINOTHLUX,1,2033,13.497
GLOBAL,MINOTHLUX,1,2034,13.497
GLOBAL,MINOTHLUX,1,2035,13.497
GLOBAL,MINOTHLUX,1,2036,13.497
GLOBAL,MINOTHLUX,1,2037,13.497
GLOBAL,MINOTHLUX,1,2038,13.497
GLOBAL,MINOTHLUX,1,2039,13.497
GLOBAL,MINOTHLUX,1,2040,13.497
GLOBAL,MINOTHLUX,1,2041,13.497
GLOBAL,MINOTHLUX,1,2042,13.497
GLOBAL,MINOTHLUX,1,2043,13.497
GLOBAL,MINOTHLUX,1,2044,13.497
GLOBAL,MINOTHLUX,1,2045,13.497
GLOBAL,MINOTHLUX,1,2046,13.497
GLOBAL,MINOTHLUX,1,2047,13.497
GLOBAL,MINOTHLUX,1,2048,13.497
GLOBAL,MINOTHLUX,1,2049,13.497
GLOBAL,MINOTHLUX,1,2050,13.497
GLOBAL,MINOTHNLD,1,2021,13.497
GLOBAL,MINOTHNLD,1,2022,13.497
GLOBAL,MINOTHNLD,1,2023,13.497
GLOBAL,MINOTHNLD,1,2024,13.497
GLOBAL,MINOTHNLD,1,2025,13.497
GLOBAL,MINOTHNLD,1,2026,13.497
GLOBAL,MINOTHNLD,1,2027,13.497
GLOBAL,MINOTHNLD,1,2028,13.497
GLOBAL,MINOTHNLD,1,2029,13.497
GLOBAL,MINOTHNLD,1,2030,13.497
GLOBAL,MINOTHNLD,1,2031,13.497
GLOBAL,MINOTHNLD,1,2032,13.497
GLOBAL,MINOTHNLD,1,2033,13.497
GLOBAL,MINOTHNLD,1,2034,13.497
GLOBAL,MINOTHNLD,1,2035,13.497
GLOBAL,MINOTHNLD,1,2036,13.497
GLOBAL,MINOTHNLD,1,2037,13.497
GLOBAL,MINOTHNLD,1,2038,13.497
GLOBAL,MINOTHNLD,1,2039,13.497
GLOBAL,MINOTHNLD,1,2040,13.497
GLOBAL,MINOTHNLD,1,2041,13.497
GLOBAL,MINOTHNLD,1,2042,13.497
GLOBAL,MINOTHNLD,1,2043,13.497
GLOBAL,MINOTHNLD,1,2044,13.497
GLOBAL,MINOTHNLD,1,2045,13.497
GLOBAL,MINOTHNLD,1,2046,13.497
GLOBAL,MINOTHNLD,1,2047,13.497
GLOBAL,MINOTHNLD,1,2048,13.497
GLOBAL,MINOTHNLD,1,2049,13.497
GLOBAL,MINOTHNLD,1,2050,13.497
GLOBAL,MINOTHPRT,1,2021,13.497
GLOBAL,MINOTHPRT,1,2022,13.497
GLOBAL,MINOTHPRT,1,2023,13.497
GLOBAL,MINOTHPRT,1,2024,13.497
GLOBAL,MINOTHPRT,1,2025,13.497
GLOBAL,MINOTHPRT,1,2026,13.497
GLOBAL,MINOTHPRT,1,2027,13.497
GLOBAL,MINOTHPRT,1,2028,13.497
GLOBAL,MINOTHPRT,1,2029,13.497
GLOBAL,MINOTHPRT,1,2030,13.497
GLOBAL,MINOTHPRT,1,2031,13.497
GLOBAL,MINOTHPRT,1,2032,13.497
GLOBAL,MINOTHPRT,1,2033,13.497
GLOBAL,MINOTHPRT,1,2034,13.497
GLOBAL,MINOTHPRT,1,2035,13.497
GLOBAL,MINOTHPRT,1,2036,13.497
GLOBAL,MINOTHPRT,1,2037,13.497
GLOBAL,MINOTHPRT,1,2038,13.497
GLOBAL,MINOTHPRT,1,2039,13.497
GLOBAL,MINOTHPRT,1,2040,13.497
GLOBAL,MINOTHPRT,1,2041,13.497
GLOBAL,MINOTHPRT,1,2042,13.497
GLOBAL,MINOTHPRT,1,2043,13.497
GLOBAL,MINOTHPRT,1,2044,13.497
GLOBAL,MINOTHPRT,1,2045,13.497
GLOBAL,MINOTHPRT,1,2046,13.497
GLOBAL,MINOTHPRT,1,2047,13.497
GLOBAL,MINOTHPRT,1,2048,13.497
GLOBAL,MINOTHPRT,1,2049,13.497
GLOBAL,MINOTHPRT,1,2050,13.497
GLOBAL,MINPETAUT,1,2021,13.497
GLOBAL,MINPETAUT,1,2022,13.497
GLOBAL,MINPETAUT,1,2023,13.497
GLOBAL,MINPETAUT,1,2024,13.497
GLOBAL,MINPETAUT,1,2025,13.497
GLOBAL,MINPETAUT,1,2026,13.497
GLOBAL,MINPETAUT,1,2027,13.497
GLOBAL,MINPETAUT,1,2028,13.497
GLOBAL,MINPETAUT,1,2029,13.497
GLOBAL,MINPETAUT,1,2030,13.497
GLOBAL,MINPETAUT,1,2031,13.497
GLOBAL,MINPETAUT,1,2032,13.497
GLOBAL,MINPETAUT,1,2033,13.497
GLOBAL,MINPETAUT,1,2034,13.497
GLOBAL,MINPETAUT,1,2035,13.497
GLOBAL,MINPETAUT,1,2036,13.497
GLOBAL,MINPETAUT,1,2037,13.497
GLOBAL,MINPETAUT,1,2038,13.497
GLOBAL,MINPETAUT,1,2039,13.497
GLOBAL,MINPETAUT,1,2040,13.497
GLOBAL,MINPETAUT,1,2041,13.497
GLOBAL,MINPETAUT,1,2042,13.497
GLOBAL,MINPETAUT,1,2043,13.497
GLOBAL,MINPETAUT,1,2044,13.497
GLOBAL,MINPETAUT,1,2045,13.497
GLOBAL,MINPETAUT,1,2046,13.497
GLOBAL,MINPETAUT,1,2047,13.497
GLOBAL,MINPETAUT,1,2048,13.497
GLOBAL,MINPETAUT,1,2049,13.497
GLOBAL,MINPETAUT,1,2050,13.497
GLOBAL,MINPETBEL,1,2021,13.497
GLOBAL,MINPETBEL,1,2022,13.497
GLOBAL,MINPETBEL,1,2023,13.497
GLOBAL,MINPETBEL,1,2024,13.497
GLOBAL,MINPETBEL,1,2025,13.497
GLOBAL,MINPETBEL,1,2026,13.497
GLOBAL,MINPETBEL,1,2027,13.497
GLOBAL,MINPETBEL,1,2028,13.497
GLOBAL,MINPETBEL,1,2029,13.497
GLOBAL,MINPETBEL,1,2030,13.497
GLOBAL,MINPETBEL,1,2031,13.497
GLOBAL,MINPETBEL,1,2032,13.497
GLOBAL,MINPETBEL,1,2033,13.497
GLOBAL,MINPETBEL,1,2034,13.497
GLOBAL,MINPETBEL,1,2035,13.497
GLOBAL,MINPETBEL,1,2036,13.497
GLOBAL,MINPETBEL,1,2037,13.497
GLOBAL,MINPETBEL,1,2038,13.497
GLOBAL,MINPETBEL,1,2039,13.497
GLOBAL,MINPETBEL,1,2040,13.497
GLOBAL,MINPETBEL,1,2041,13.497
GLOBAL,MINPETBEL,1,2042,13.497
GLOBAL,MINPETBEL,1,2043,13.497
GLOBAL,MINPETBEL,1,2044,13.497
GLOBAL,MINPETBEL,1,2045,13.497
GLOBAL,MINPETBEL,1,2046,13.497
GLOBAL,MINPETBEL,1,2047,13.497
GLOBAL,MINPETBEL,1,2048,13.497
GLOBAL,MINPETBEL,1,2049,13.497
GLOBAL,MINPETBEL,1,2050,13.497
GLOBAL,MINPETCHE,1,2021,13.497
GLOBAL,MINPETCHE,1,2022,13.497
GLOBAL,MINPETCHE,1,2023,13.497
GLOBAL,MINPETCHE,1,2024,13.497
GLOBAL,MINPETCHE,1,2025,13.497
GLOBAL,MINPETCHE,1,2026,13.497
GLOBAL,MINPETCHE,1,2027,13.497
GLOBAL,MINPETCHE,1,2028,13.497
GLOBAL,MINPETCHE,1,2029,13.497
GLOBAL,MINPETCHE,1,2030,13.497
GLOBAL,MINPETCHE,1,2031,13.497
GLOBAL,MINPETCHE,1,2032,13.497
GLOBAL,MINPETCHE,1,2033,13.497
GLOBAL,MINPETCHE,1,2034,13.497
GLOBAL,MINPETCHE,1,2035,13.497
GLOBAL,MINPETCHE,1,2036,13.497
GLOBAL,MINPETCHE,1,2037,13.497
