REGION,TECHNOLOGY,YEAR,VALUE
GLOBAL,PWRBIOCHEXX01,2047,80.0
GLOBAL,PWRBIOCHEXX01,2048,80.0
GLOBAL,PWRBIOCHEXX01,2049,80.0
GLOBAL,PWRBIOCHEXX01,2050,80.0
GLOBAL,PWRBIODEUXX01,2015,85.0
GLOBAL,PWRBIODEUXX01,2016,85.0
GLOBAL,PWRBIODEUXX01,2017,85.0
GLOBAL,PWRBIODEUXX01,2018,85.0
GLOBAL,PWRBIODEUXX01,2019,85.0
GLOBAL,PWRBIODEUXX01,2020,84.55
GLOBAL,PWRBIODEUXX01,2021,84.09
GLOBAL,PWRBIODEUXX01,2022,83.64
GLOBAL,PWRBIODEUXX01,2023,83.18
GLOBAL,PWRBIODEUXX01,2024,82.73
GLOBAL,PWRBIODEUXX01,2025,82.27
GLOBAL,PWRBIODEUXX01,2026,81.82
GLOBAL,PWRBIODEUXX01,2027,81.36
GLOBAL,PWRBIODEUXX01,2028,80.91
GLOBAL,PWRBIODEUXX01,2029,80.45
GLOBAL,PWRBIODEUXX01,2030,80.0
GLOBAL,PWRBIODEUXX01,2031,80.0
GLOBAL,PWRBIODEUXX01,2032,80.0
GLOBAL,PWRBIODEUXX01,2033,80.0
GLOBAL,PWRBIODEUXX01,2034,80.0
GLOBAL,PWRBIODEUXX01,2035,80.0
GLOBAL,PWRBIODEUXX01,2036,80.0
GLOBAL,PWRBIODEUXX01,2037,80.0
GLOBAL,PWRBIODEUXX01,2038,80.0
GLOBAL,PWRBIODEUXX01,2039,80.0
GLOBAL,PWRBIODEUXX01,2040,80.0
GLOBAL,PWRBIODEUXX01,2041,80.0
GLOBAL,PWRBIODEUXX01,2042,80.0
GLOBAL,PWRBIODEUXX01,2043,80.0
GLOBAL,PWRBIODEUXX01,2044,80.0
GLOBAL,PWRBIODEUXX01,2045,80.0
GLOBAL,PWRBIODEUXX01,2046,80.0
GLOBAL,PWRBIODEUXX01,2047,80.0
GLOBAL,PWRBIODEUXX01,2048,80.0
GLOBAL,PWRBIODEUXX01,2049,80.0
GLOBAL,PWRBIODEUXX01,2050,80.0
GLOBAL,PWRBIOESPXX01,2015,85.0
GLOBAL,PWRBIOESPXX01,2016,85.0
GLOBAL,PWRBIOESPXX01,2017,85.0
GLOBAL,PWRBIOESPXX01,2018,85.0
GLOBAL,PWRBIOESPXX01,2019,85.0
